FaOyE,3r4/8/p4pkp/1N5P/r2p2P1/2p3K1/P1R5/8 b - - 0 46,g6g5 c2f2 d8d5 b5d6 f6f5 f2f5 d5f5 d6e4,2558,79,92,1228,endgame mate mateIn4 quietMove sacrifice veryLong,https://lichess.org/zrXPsgTU/black#92,
Fd8zX,5k2/2r2prR/3p4/ppq5/3b4/1B5Q/2P3PP/5R1K b - - 0 34,a5a4 h7h8 g7g8 h3c8 c7c8 f1f7 f8e8 h8g8,2553,86,94,1373,deflection master masterVsMaster mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Xx1IhIec/black#68,
FeIzK,7k/1RN3p1/p1n4p/2R2p2/5nq1/2Pr1N2/Q5PP/7K w - - 0 27,c5c6 d3d1 f3g1 d1g1 h1g1 f4h3 g1f1 g4d1,2406,75,92,3636,attraction mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/n7sX2xOw#53,
FhdjK,4k3/8/8/1p1pNpRp/r2Br2P/2PK4/8/8 b - - 4 36,b5b4 g5g8 e8e7 d4c5 e7e6 g8g6 e6e5 c5d6,2422,77,94,3533,endgame exposedKing mate mateIn4 sacrifice veryLong,https://lichess.org/T6bJAsHG/black#72,
Fhptd,6k1/p5p1/6rp/4pr2/5p1q/3PbP2/PPP1QN1P/R4R1K w - - 7 28,c2c4 h4h2 h1h2 e3f2 e2f2 f5h5 f2h4 h5h4,2446,78,95,4512,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/xlq7CpB0#55,
FjZ94,7R/5Bp1/5p2/p4Pk1/3p2p1/2b3PP/5PK1/r7 b - - 2 39,g4h3 g2f3 g5f5 g3g4 f5e5 h8d8 f6f5 g4g5 h3h2 d8d5,2557,84,96,1050,defensiveMove endgame mate mateIn5 quietMove veryLong,https://lichess.org/mIE0Igvd/black#78,
G8IST,5r2/3qbp2/p2p1k1Q/1pr2P2/8/P6P/1P4PK/1B6 b - - 5 43,f6e5 h6e3 e5f6 e3d4 c5e5 d4h4 f6g7 f5f6 e7f6 h4h7,2547,85,94,5259,endgame mate mateIn5 veryLong,https://lichess.org/TkAPMEnk/black#86,
GJCXh,r4rk1/4ppb1/p1np4/q2N2R1/1p4Q1/8/PPP5/2K2nN1 b - - 1 24,c6e5 d5e7 g8h7 g5h5 g7h6 h5h6 h7h6 e7f5 h6h7 g4g7,2609,95,95,1552,attraction kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/ryTROWF6/black#48,
GTqlO,5rk1/5ppp/r2P4/4Q3/1pN3q1/1P3bP1/3R1P1P/5RK1 w - - 1 32,d6d7 g4h3 c4e3 h3h2 g1h2 a6h6 e5h5 h6h5 h2g1 h5h1,2577,81,93,1573,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/7cZhqpoZ#63,
GaN7i,1rb2rk1/5pp1/1q2Pb1p/p1n1p1NQ/1PB4P/P1p5/2P5/1K1R2R1 b - - 0 24,a5b4 h5f7 f8f7 e6f7 g8f8 g5h7 f8e7 f7f8q,2428,83,93,4455,advancedPawn kingsideAttack mate mateIn4 middlegame promotion sacrifice veryLong,https://lichess.org/eUbNOS3v/black#48,
Gawkk,4r3/pk1b4/p1p2Q2/8/3N4/1PP3P1/5PKP/2Bq4 w - - 3 34,c1f4 d1f1 g2f1 d7h3 f1g1 e8e1,2408,78,94,6132,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/H14NrtOb#67,
GfYxa,5rk1/ppp4p/8/3pq1p1/6Q1/2N1Kn2/PPP2N1R/R4B2 w - - 1 24,c3e4 e5d4 e3e2 d4c4 f2d3 c4c2 e4d2 c2d2,2657,101,92,1543,exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/80EqkMFO#47,
H4gKV,5rk1/ppR3Bp/8/7q/6n1/1P3nP1/P1P1rPQP/5R1K w - - 1 23,g7f8 g4f2 f1f2 e2e1 f2f1 e1f1 g2f1 h5h2,2574,85,92,1701,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/lwE4RTCN#45,
HNrJm,r1b1k3/ppp2p2/3qp3/3pn3/3P4/2PBP3/PP1N2Pr/R2Q1RK1 w q - 0 19,g1h2 e5f3 h2h3 d6h2 h3g4 h2g2 g4f4 e6e5 d4e5 g2g4,2438,79,92,3203,deflection doubleCheck mate mateIn5 middlegame veryLong,https://lichess.org/taugwFjl#37,Indian_Defense Indian_Defense_Other_variations
HQfjC,rnbq2nr/pppk3p/3pQ2b/8/2B1Pp1P/8/PPPP2P1/RNB1K2R b KQ - 7 12,d7c6 e6d5 c6d7 d5f5 d7c6 f5b5,2420,76,92,2088,long mate mateIn3 middlegame,https://lichess.org/0yg5r7ZH/black#24,Kings_Gambit_Accepted Kings_Gambit_Accepted_Allgaier_Gambit
HSUSN,2r3k1/pp6/1q1bp1p1/5rN1/3nQ3/2P5/PP1B1P2/2KR3R w - - 0 21,e4h4 b6b2 c1b2 f5b5 b2a1 d4c2,2464,84,92,3639,long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/PUylbjPg#41,
HU1bI,r2Nk2r/ppp3p1/2np4/2b1p3/2B1n3/2NP4/PPP2pP1/R1BQ1RK1 w kq - 0 12,f1f2 c5f2 g1f1 h8h1 f1e2 c6d4,2507,81,92,3245,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/nK1VIHPC#23,Four_Knights_Game Four_Knights_Game_Italian_Variation
Hb9t0,5r1k/b1p2p1p/p7/1p2n1N1/5p1q/P1Pr1P1P/BP2QP1K/6R1 b - - 3 23,a7f2 e2e5 h8g8 a2f7 f8f7 e5h8 g8h8 g5f7,2519,84,92,3446,attraction hangingPiece kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/DTfr5LOL/black#46,
HczLe,r1b2rnk/pp1p2pp/2p2P2/6q1/1bB2N2/1P2R1Q1/PBP2PPP/R5K1 b - - 0 18,g5g3 f6g7 g3g7 f4g6 h7g6 e3h3 g8h6 h3h6,2496,75,94,6051,advancedPawn fork mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/7Kx6Jx5R/black#36,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
IFOzA,5k1r/4bp2/2QRp3/8/4P1rq/2N4P/PPP1nRP1/6K1 w - - 1 35,c3e2 g4g2 f2g2 h4e1 g1h2 h8h3 h2h3 e1h4,2506,87,93,1438,attraction discoveredAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/fIs88yTL#69,
IGzq4,5r1k/2q3pp/pr6/2p3N1/3P2Q1/1P6/P4PPb/4RK2 b - - 1 27,h2g3 g4f5 f8f5 e1e8 f5f8 e8f8,2435,80,94,997,long mate mateIn3 middlegame sacrifice,https://lichess.org/tQzZZPvN/black#54,
IHcwY,r4r1k/1p3pqp/p2p4/2p1pN1R/4P3/3P1P2/PP2KP2/7R b - - 0 23,g7f6 h5h7 h8g8 h7g7 f6g7 f5e7,2503,76,92,3344,endgame kingsideAttack long mate mateIn3 sacrifice,https://lichess.org/YKLAnIf9/black#46,
ITatF,r1b5/pp1p3p/3R2pn/1NpR4/P1k5/5P2/1PPK2PP/4r3 b - - 3 24,e1a1 d5d4 c5d4 d6d4 c4c5 b2b4 c5c6 d4d6,2424,76,93,969,hookMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/lg5mqBkW/black#48,
IVh8T,2kr3r/pp3pp1/8/5R2/2Pqp1p1/2N2nP1/PP1PB1KP/R1BQ4 w - - 1 17,e2f3 h8h2 g2h2 d4f2 f3g2 d8h8 f5h5 h8h5,2512,78,92,862,attraction mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/5J35y57Z#33,Elephant_Gambit Elephant_Gambit_Paulsen_Countergambit
IXolh,4r3/1p1q3k/3p1R1p/pb1P1ppP/3Q1p2/1P3N2/P1r3PK/4R3 b - - 1 34,e8e1 f6h6 h7h6 d4h8 d7h7 h8f6 h6h5 f6g5,2506,78,94,5140,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/UsnaqoME/black#68,
IgV1Q,8/1R2kp1p/5Np1/1B4P1/3Pp3/p3n2P/1nr5/6K1 b - - 1 38,e7d6 f6e8 d6e6 e8g7 e6d5 b7d7,2512,84,93,2975,endgame exposedKing long mate mateIn3,https://lichess.org/qRF12QfL/black#76,
IlIuq,7q/3Q4/1b1p1pk1/4p1n1/2B1P1P1/p4PK1/8/1R6 w - - 4 59,c4f1 h8h4 g3h4 b6f2,2403,78,93,2285,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/uL5msWUw#117,
Ilsjc,8/1p2Q3/p5p1/4p1k1/q2P4/6P1/1P3P1r/5K1n b - - 5 33,g5f5 e7e5 f5g4 f2f3 g4h3 e5e6 h3g3 e6g4,2507,77,92,1617,endgame mate mateIn4 veryLong,https://lichess.org/ZwdVGCLH/black#66,
Im4Q9,r2r3R/1b2bp1R/p3pkp1/2p1nq2/1p3P1Q/4B3/PP2NKP1/8 b - - 5 26,g6g5 h4h6 f5g6 f4g5 f6f5 e2g3 f5g4 h6h3,2413,76,94,1008,mate mateIn4 middlegame veryLong,https://lichess.org/7PdvOXYO/black#52,
IsmWp,4r3/1qrbn2Q/3p1k2/p2Pp2p/2P1PPP1/2N5/p3B3/K7 b - - 0 37,e5f4 e4e5 f6e5 h7g7,2416,79,93,5632,attraction mate mateIn2 middlegame short,https://lichess.org/ZYVUfpN5/black#74,
It9Ab,6k1/4pp2/6pB/pQ1pq3/P3n3/2r5/6PP/5R1K b - - 1 28,e5h5 b5e8 g8h7 e8f7 h7h6 f7f8 h6g5 f8f4,2435,77,95,1450,deflection dovetailMate endgame mate mateIn4 sacrifice veryLong,https://lichess.org/rmCqXRF6/black#56,
J1vlz,r4R2/4k1P1/2p1p3/4P3/2P3K1/2r5/p7/3R4 b - - 1 43,a2a1q d1d7 e7d7 f8f7 d7e8 g7g8q,2459,80,94,2148,advancedPawn attraction endgame long mate mateIn3 promotion queenRookEndgame sacrifice,https://lichess.org/DChZvgsi/black#86,
J2Qnk,r6k/b1p4p/p2p1RBB/1p1N4/4PQ1n/7q/PPP3rP/5R1K b - - 0 26,h4g6 h6g7 h8g7 f6f7 g7g8 d5e7 g6e7 f7f8 a8f8 f4f8,2620,79,95,1619,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/kk7Xni1F/black#52,
J2iMZ,3r4/2r5/p2p4/1pPRp3/1P3p2/P4P1k/5Kp1/6R1 b - - 0 48,c7d7 d5d1 e5e4 g1h1 g2h1b d1h1,2508,78,93,2308,endgame long mate mateIn3 rookEndgame,https://lichess.org/9bsm8eFE/black#96,
JZNLp,r4b1r/pppqkp2/2n2Npp/4pbN1/2P4Q/3P4/PP3PPP/R1B1K2R b KQ - 3 12,e7f6 g5h7 f6g7 h4h6 g7g8 h7f6,2428,80,93,1632,doubleCheck long mate mateIn3 middlegame,https://lichess.org/LsdBkTB2/black#24,Four_Knights_Game Four_Knights_Game_Italian_Variation
Ja8Rf,r1b2r2/1pqnkpQN/4p1p1/4P3/8/1Pp4P/P4PP1/R2R2K1 b - - 4 24,f8e8 g7f6 d7f6 e5f6,2440,82,93,3706,mate mateIn2 middlegame sacrifice short,https://lichess.org/25yh4syQ/black#48,
JjjQM,8/p1b2Bk1/6p1/P7/1P6/5RP1/4QPK1/q1r5 w - - 1 34,e2e7 c1g1 g2h3 g1g3 f3g3 a1h1 h3g4 h1h5,2593,89,95,3550,clearance endgame mate mateIn4 sacrifice veryLong,https://lichess.org/FRNkJTQY#67,
JkwDy,1k2r3/1b4p1/p1p1r1p1/Pp1p1p2/1P1K1P2/2P1PBP1/6P1/3RR3 w - - 0 29,d1d3 c6c5 b4c5 e6e4 f3e4 e8e4,2405,79,93,3749,endgame long mate mateIn3 sacrifice,https://lichess.org/PK3txQTW#57,
JtV5t,6Q1/3p2b1/4p1k1/3b4/8/1P6/P1R4R/1K2q3 w - - 16 54,c2c1 d5e4 h2c2 e4c2 b1c2 e1e2 c2b1 e2b2,2429,78,93,2772,attraction endgame mate mateIn4 pin veryLong,https://lichess.org/p5shODik#107,
K9rN9,5k1r/p1pQn1pp/5pn1/4P3/3P1P2/B1P5/P1PK2PP/1q5R b - - 2 19,b1h1 d7c8 f8f7 e5e6,2438,76,93,4411,endgame mate mateIn2 pin short,https://lichess.org/tIh7B3yd/black#38,
KHF90,6rk/p3Qp2/5p2/3p4/3Pp3/2P3rq/PP1NR2P/R5K1 w - - 0 25,h2g3 g8g3 g1f2 g3g2 f2e1 g2g1 d2f1 g1f1 e1d2 h3d3,2565,87,92,1337,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/tMugnC1j#49,
KV0Mh,rn1qkb1r/pp3pp1/5n2/1N2pP1p/2Qp4/1B6/PPP2PPP/R3K2R b KQkq - 1 13,d8e7 c4c8 e7d8 b3f7 e8f7 c8e6,2673,94,92,3392,attackingF2F7 attraction deflection discoveredAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/Q6mZmsEi/black#26,Sicilian_Defense Sicilian_Defense_French_Variation
KjRGz,3rr1k1/1p2qppp/p4n1R/P1Ppp1Q1/1P2P2N/2Pb4/3N1PP1/2K4R b - - 0 24,f6e4 h6h7 e4g5 h7h8 g8h8 h4g6 h8g8 h1h8,2515,78,93,2583,attraction doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/jIkdInnE/black#48,
Kk5cv,7k/3b2pp/1P1p1r1r/3Bp1q1/P3P2P/5pP1/5P1K/1R3Q1R w - - 1 33,b6b7 g5h4 g3h4 h6h4 h2g1 f6g6 f1g2 g6g2 g1f1 h4h1,2612,85,92,2305,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/cR4pE1ak#65,
KlmIh,6k1/R5pp/3R4/8/5rKP/1P6/P1P2r2/8 w - - 5 30,g4h5 f4f5 h5g4 h7h5 g4h3 f5f3,2461,77,93,2761,endgame long mate mateIn3 rookEndgame,https://lichess.org/5x7ZQMZO#59,
Knfcz,5rk1/2p1Qpb1/p1B1p1R1/q2p4/P2P1B1p/4Pb2/2r4P/1R3K2 b - - 0 28,a5d2 e7f8 g8f8 b1b8 f8e7 b8e8,2515,81,93,2344,attraction kingsideAttack long mate mateIn3 middlegame pin sacrifice,https://lichess.org/91ZSpPYj/black#56,
KqnMR,5r1k/pQp3pp/8/8/3R4/P1P2P2/1P2rRPP/2q3K1 w - - 5 27,f2f1 c1e3 g1h1 e3f2 f1f2 e2e1 f2f1 e1f1,2410,75,93,5962,backRankMate endgame mate mateIn4 sacrifice veryLong,https://lichess.org/x4f5KdJ8#53,
L7h5z,8/5k2/2p1p3/1n1pK3/1PpP1PP1/2P5/3B4/3nN3 w - - 1 37,e1f3 d1f2 f3g5 f7e7 g5e6 b5d6 b4b5 f2g4,2535,78,94,1605,defensiveMove endgame mate mateIn4 quietMove veryLong,https://lichess.org/cUr11yyB#73,
L9Nno,5rk1/1p4p1/p3p3/2R1PnB1/q2p4/3P3Q/1P2N1PP/6K1 w - - 0 27,c5c7 a4d1 g1f2 d1f1 f2f1 f5e3 f1e1 f8f1 e1d2 f1d1,2507,83,92,3253,attraction doubleCheck fork hookMate mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/wPeVjO3Y#53,
LCFpu,r1b2rk1/1p1p2p1/3P1p2/p6R/2q1P2Q/8/2P3PP/5R1K b - - 1 30,b7b5 h5h8 g8f7 f1f6 g7f6 h4h7 f7e6 h7e7,2553,83,93,2620,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/WtprZAUh/black#60,
LHMlA,2r2rk1/pp1q1ppp/4p3/3pB3/3P4/1PnR1Q2/P4PPP/5RK1 b - - 1 23,c3a2 f3f6 g7f6 d3g3 g8h8 e5f6,2408,78,94,4208,clearance intermezzo kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/dMnIHQn5/black#46,
LHmvU,8/7k/7b/ppp1N3/7P/1KP5/PP3r2/6R1 w - - 0 35,e5g4 c5c4 b3a3 h6f8 b2b4 c4b3 a3b3 a5a4,2423,77,94,3960,attraction discoveredAttack enPassant endgame mate mateIn4 veryLong,https://lichess.org/I6FnsdPO#69,
LJdR8,8/7p/6pk/1QpBp3/4Pq1b/2PP3P/6P1/6K1 w - - 3 34,b5c5 f4c1 g1h2 h4g3 h2g3 c1f4,2487,80,92,1991,attraction dovetailMate endgame long mate mateIn3 sacrifice,https://lichess.org/FetwiYne#67,
LK3TQ,3r2k1/pp4bp/2p1p1p1/6N1/2n1Q3/2P5/PPK2q2/R1B4R w - - 4 25,c2b3 f2b6 b3c2 d8d2 c1d2 b6b2 c2d3 b2d2 d3c4 d2c3,2404,78,92,2365,deflection fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/poV5ktEP#49,
LLpwk,5k1r/p5r1/5p2/QbbN4/3nR3/8/PP3PKP/8 w - - 3 32,g2h1 h8h2 h1h2 d4f3 h2h3 b5f1,2545,77,92,2316,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/kSuvRth3#63,
LbagT,8/pRQ2pkp/5np1/2bp4/3n1P2/2qB3P/P5P1/7K b - - 2 23,c3d3 c7f7 g7h6 f7g7 h6h5 g7h7 f6h7 b7h7,2446,76,94,6233,deflection endgame mate mateIn4 sacrifice veryLong,https://lichess.org/kKHRS8oA/black#46,
LeiKQ,6r1/2p1p2k/3bN3/4n1P1/p1n2R2/1P5P/4B1K1/2B5 b - - 0 32,a4b3 f4h4 h7g6 e2h5 g6f5 e6d4,2431,80,93,2084,exposedKing long mate mateIn3 middlegame,https://lichess.org/sZul2lr2/black#64,
LpahY,1Qbk2r1/1p3p1p/1P1B1Pp1/8/3n4/2q2NK1/6PP/8 b - - 4 34,g8e8 d6e7 e8e7 b8d6 c8d7 d6e7 d8c8 e7f8 d7e8 f8e8,2443,78,92,3964,attraction clearance exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/sPThORVm/black#68,
Lpzr2,R7/pp3pkp/8/2pp2pq/5n2/2P3K1/PP1Q1P2/R4B2 w - - 0 28,f1g2 f4e2 d2e2 h5h4 g3f3 h4f4,2489,84,92,3378,endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/wUX4JWZz#55,
Lzkpx,5Q2/7k/4pp1p/1N1p4/3Pq3/5n2/PP3P1K/6R1 w - - 3 38,h2g2 f3g5 g2f1 e4d3 f1e1 g5f3,2529,83,93,1249,discoveredAttack endgame fork long mate mateIn3,https://lichess.org/S9h4oscK#75,
MLJ8W,2r1r3/6pp/2n5/pp1pP3/b2P1NPk/P1P5/7R/5RK1 b - - 1 32,h4g4 h2g2 g4f5 f4d3 f5e6 d3c5 e6e7 g2g7 e7d8 c5b7,2667,92,94,3354,discoveredAttack mate mateIn5 middlegame veryLong,https://lichess.org/YbzZjaZo/black#64,
MQdb7,3r4/2R2Qp1/q4b1k/p3p2p/1p2P3/1P1PN1P1/1P5P/7K b - - 8 35,a6d3 f7f6 g7f6 e3f5 h6g5 c7g7,2423,76,92,3254,endgame long mate mateIn3 sacrifice,https://lichess.org/idWRyCvT/black#70,
MVOc5,6k1/1p5p/p3rppB/P3p2P/6Q1/1P6/3r1qPK/8 b - - 1 35,e6e7 g4c4 e7f7 c4c8 d2d8 c8d8 f7f8 d8f8,2456,76,93,4358,endgame mate mateIn4 veryLong,https://lichess.org/NNZuUvJb/black#70,
Mc2y3,5r2/q4pkp/3pN1p1/3Pn2P/r3PR2/4Q3/5RP1/6K1 b - - 2 29,f7e6 h5h6 g7h6 f4h4 h6g7 e3h6 g7h8 h6f8,2442,76,92,5198,attraction deflection doubleCheck mate mateIn4 middlegame veryLong,https://lichess.org/UujuwhrY/black#58,
MgKfd,8/1p4k1/p1p1p1p1/P1PpP1Pr/1P2qPKP/2Q3R1/8/8 w - - 9 47,g3e3 e4g2 e3g3 h5h4 g4h4 g2h2 h4g4 h2h5,2528,78,92,1934,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/R7I7AlsM#93,
Mpk9Y,8/1b1R2k1/p7/1p2r1N1/1bp4p/5P1P/2B3P1/6K1 b - - 1 42,g7f6 d7f7 f6g5 f3f4 g5h6 f7h7,2517,83,94,3528,endgame exposedKing fork long mate mateIn3 sacrifice,https://lichess.org/J3P9HyFZ/black#84,
MwZD0,r2q1n1k/ppp1Npbp/6p1/6Q1/7R/3B4/PPP2PPP/6K1 b - - 8 26,f8e6 h4h7 h8h7 d3g6 f7g6 g5g6 h7h8 g6h5 g7h6 h5h6,2514,79,92,6112,attraction fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/s30NHuiZ/black#52,
N635h,8/1pk5/2p1Bp2/4bP2/KP2P3/P7/r7/3R4 w - - 7 59,d1d3 b7b5 a4a5 a2a3 d3a3 c7b7 e6c8 b7a7 c8a6 e5c7,2505,86,93,1772,deflection endgame mate mateIn5 sacrifice veryLong,https://lichess.org/d3AIalHO#117,
NBJY1,rn1Q4/6pR/2p1q1k1/1p2p1p1/1P2Pr2/3P4/1PP2P2/2K4R b - - 0 30,e6f6 d8e8 f6f7 h7g7 g6g7 e8h8 g7g6 h1h6,2491,80,93,2279,attraction mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/7dTJew9y/black#60,
NKGXy,2k5/Bp3pb1/BQppb1p1/6q1/4P3/6R1/PPPn1P1r/R4K2 w - - 7 29,f1g1 g5g3 f2g3 d2f3 g1f1 e6h3,2493,79,93,2855,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/sdk348o0#57,
NLwUG,6rk/1Q2p2p/3p2r1/4p3/3bP3/PP2B1Pq/2P2P1P/3R1RK1 w - - 1 29,e3d4 g6h6 f1e1 g8g3 f2g3 h3h2 g1f1 h6f6 d4f2 h2f2,2509,78,92,4006,discoveredAttack kingsideAttack mate mateIn5 middlegame quietMove sacrifice veryLong,https://lichess.org/hl7PRAXu#57,
NU6ms,2k2r2/pq6/1p6/2p1P3/P3QP2/2P4p/1P1B2rK/R3R3 w - - 2 35,h2h3 g2g7 e4b7 c8b7 f4f5 f8h8 d2h6 h8h6,2490,81,92,1011,exposedKing mate mateIn4 middlegame quietMove veryLong,https://lichess.org/0D1xUSDO#69,
NePx5,8/r2n1pk1/r2N1P2/2p1P1p1/1p1p2P1/1P3K2/P2R3R/8 b - - 0 46,g7g6 h2h6 g6h6 d6f5 h6h7 d2h2 h7g8 f5e7 g8f8 h2h8,2589,86,93,3236,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/ivkOvMB7/black#92,
Nf8V9,1rbr2k1/3n1pp1/p3N3/6P1/1pBP4/q7/P3Q1P1/1K2R2R b - - 2 30,b4b3 h1h8 g8h8 e2h5 h8g8 h5f7 g8f7 e6f4 f7f8 f4g6,2436,81,93,5055,attraction discoveredAttack kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/itMOSgoY/black#60,
NgoAj,2r2rk1/1b3pp1/p2p3p/1p2pN1R/4P1P1/PqPP4/3QK3/5R2 b - - 5 29,c8c3 f5h6 g7h6 d2g5 h6g5 h5g5 g8h7 f1h1,2664,87,93,1411,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/v5Imq3mn/black#58,
NlgkA,2rr2nk/5qRp/p2p1p2/4pP1N/P2p3Q/3p3P/2P3P1/2B3K1 b - - 1 28,f7f8 g7h7 h8h7 h5f6 h7g7 h4h7 g7f6 h7g6 f6e7 g6e6,2471,78,93,1954,attraction doubleCheck kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/ku7t0A74/black#56,
NmAEJ,8/1bp2kpp/1p2p3/1B2Pp2/1q3P2/3Q3P/6P1/6K1 b - - 1 28,b4e4 d3d7 f7g6 d7e6 g6h5 b5e2 h5h4 e6e7 h4g3 e7g5,2412,77,92,2166,deflection endgame mate mateIn5 veryLong,https://lichess.org/WaifgNfY/black#56,
NqvFO,6k1/1R5R/8/1p3p2/4nPp1/4P1P1/n2r3P/2K1N3 w - - 8 48,c1b1 a2c3 b1c1 c3e2 c1b1 e4c3 b1a1 d2a2,2433,82,97,2042,arabianMate endgame exposedKing mate mateIn4 veryLong,https://lichess.org/TekeDUPj#95,
Nvzjc,4R3/kp1PQ2p/6p1/2p2p2/2q3n1/8/3PKPP1/8 w - - 0 41,e2f3 g4h2 f3g3 h2f1 g3h3 c4g4,2488,83,92,2646,endgame exposedKing long mate mateIn3,https://lichess.org/X2MaWh1M#81,
O5Pn0,7r/p4pk1/Rb5r/6p1/4R1P1/1P1B1P2/2P3K1/8 w - - 6 36,e4e5 h6h2 g2f1 h2h1 f1e2 h8h2,2505,81,92,5266,endgame long mate mateIn3,https://lichess.org/ukK1wgeE#71,
O98Q7,r6N/ppp2Bp1/3k4/2bN2q1/3nP2p/6Pb/P4P1P/R2Q1RK1 w - - 4 18,f2f4 d4e2 g1h1 e2g3 h2g3 h3g2 h1g2 g5g3 g2h1 g3h3,2587,80,92,1249,attraction doubleCheck kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/pBNFPDF1#35,Italian_Game Italian_Game_Evans_Gambit
OAoXC,2k3r1/1pn1q3/p2p3Q/P2Pp2n/2N1P3/2N4p/2P4p/1R2R1K1 w - - 0 29,g1h2 g8g2 h2h3 g2g3 h3h2 e7h4,2472,80,95,4488,exposedKing long mate mateIn3 middlegame,https://lichess.org/G9jEPKW5#57,
OE7HR,5r1R/1pr2pkR/p5p1/4p1q1/3pPbB1/PQ1P4/1P3PK1/8 b - - 13 35,g7f6 b3e6 f7e6 h8f8 c7f7 h7f7,2453,76,93,3461,long mate mateIn3 middlegame sacrifice,https://lichess.org/mcxpOEWT/black#70,
OEoCE,4Q3/1p4pk/2p4p/1R6/4P3/3n1PN1/2q2P1P/6K1 w - - 1 28,b5b7 c2f2 g1h1 f2e1 h1g2 d3f4,2414,78,93,3912,endgame long mate mateIn3,https://lichess.org/vdLNldNx#55,
OGpCp,6k1/5r1p/5PpP/3Q1pP1/b2P4/2p1P3/2B2RK1/2q5 b - - 2 43,a4c2 d5d8 f7f8 f6f7 g8f7 d8d7 f7g8 d7g7,2434,78,92,4363,advancedPawn attraction endgame mate mateIn4 pin veryLong,https://lichess.org/kDchO0Vz/black#86,
OHtNr,6k1/pb1n2bp/8/2Bp4/5PN1/3q3P/P5B1/4Q2K b - - 0 28,d7c5 e1e8 g7f8 g4h6 g8g7 e8e5 g7g6 e5g5,2595,90,94,3405,mate mateIn4 middlegame pin veryLong,https://lichess.org/y1scJqnc/black#56,
OLZ46,5k2/p4ppp/2p5/4Pn1K/4NP2/1P1r2PP/P7/7R w - - 13 38,g3g4 g7g6 h5g5 h7h6 g5f6 f5e7 e5e6 e7g8 f6e5 d3d5,2481,78,92,2193,endgame mate mateIn5 quietMove veryLong,https://lichess.org/FXi33NRG#75,
OP9Vq,r6r/1p2k3/p2RBq2/2B1n1p1/6n1/2P5/P1P2P1P/1K1R4 b - - 4 24,g4f2 d6a6 e7e8 a6a8 f6d8 d1d8,2408,78,93,4121,discoveredAttack exposedKing interference long mate mateIn3 middlegame,https://lichess.org/9I2hG8jd/black#48,
OWzWz,rn3rk1/pp1b2p1/1qn1p3/3pP1PQ/3P4/P5P1/1P4K1/R1B3NR b - - 0 20,b6d4 h5h8 g8f7 g5g6 f7e8 h8f8 e8f8 h1h8 f8e7 c1g5,2441,80,93,6112,attraction kingsideAttack mate mateIn5 opening sacrifice veryLong,https://lichess.org/Rm9X6A8q/black#40,
OcklD,2R5/5p1k/1P1Q2pp/8/5P2/4q1KP/2P3P1/r7 w - - 3 40,g3g4 f7f5 g4h4 g6g5 h4h5 e3e2 g2g4 e2g4 h3g4 a1h1,2462,83,95,3364,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/GXDZYcVa#79,
